zip,type,decommissioned,primary_city,acceptable_cities,unacceptable_cities,state,county,timezone,area_codes,world_region,country,latitude,longitude,irs_estimated_population
17970,STANDARD,0,Saint Clair,,"Arnots Addition, Dark Water, East Mines",PA,Schuylkill County,America/New_York,"272, 570",NA,US,40.72,-76.19,2570
17972,STANDARD,0,Schuylkill Haven,"Landingville, Schuykl Havn","Adamsdale, Bohrmans Mill",PA,Schuylkill County,America/New_York,"223, 272, 484, 570, 610, 717, 835",NA,US,40.62,-76.17,10600
17974,PO BOX,0,Seltzer,,,PA,Schuylkill County,America/New_York,"272, 570",NA,US,40.7,-76.24,278
17976,STANDARD,0,Shenandoah,Lower Shaft,"Ellen Gowan, Kehley Run Junction, Kohinoor Junction, Maple Hill, Shaft, Shenandoah Heights, Shenandoah Junction, Turkey Run, Weston Place",PA,Schuylkill County,America/New_York,"272, 570",NA,US,40.82,-76.21,5190
17978,STANDARD,0,Spring Glen,,,PA,Dauphin County,America/New_York,"223, 272, 570, 717",NA,US,40.62,-76.65,440
17979,PO BOX,0,Summit Station,Summit Sta,,PA,Schuylkill County,America/New_York,"272, 570",NA,US,40.57,-76.2,197
17980,STANDARD,0,Tower City,,"Orwin, Porter, Reinerton, Rush",PA,Schuylkill County,America/New_York,"223, 272, 570, 717",NA,US,40.58,-76.55,2910
17981,STANDARD,0,Tremont,"Donaldson, Good Spring, Joliett, Zerbe","Echo Valley, Frailey",PA,Schuylkill County,America/New_York,"223, 272, 570, 717",NA,US,40.62,-76.39,2150
17982,STANDARD,0,Tuscarora,,,PA,Schuylkill County,America/New_York,"272, 570",NA,US,40.77,-76.04,310
17983,STANDARD,0,Valley View,,Hubley,PA,Schuylkill County,America/New_York,"272, 570",NA,US,40.64,-76.55,1300
17985,STANDARD,0,Zion Grove,,North Union,PA,Schuylkill County,America/New_York,"272, 570",NA,US,40.93,-76.25,1130
18001,PO BOX,0,Lehigh Valley,,,PA,Lehigh County,America/New_York,484,NA,US,40.66,-75.55,0
18002,PO BOX,0,Lehigh Valley,,,PA,Lehigh County,America/New_York,484,NA,US,40.66,-75.55,286
18003,UNIQUE,0,Lehigh Valley,,Business Reply Mail,PA,Lehigh County,America/New_York,484,NA,US,40.66,-75.55,0
18010,PO BOX,1,Ackermanville,Bangor,,PA,Northampton County,America/New_York,"484, 610, 835",NA,US,40.84,-75.17,0
18011,STANDARD,0,Alburtis,,,PA,Lehigh County,America/New_York,"484, 610, 835",NA,US,40.5,-75.6,5510
18012,PO BOX,0,Aquashicola,,,PA,Carbon County,America/New_York,"484, 610, 835",NA,US,40.81,-75.59,202
18013,STANDARD,0,Bangor,"East Bangor, Roseto",,PA,Northampton County,America/New_York,"272, 484, 570, 610, 835, 908",NA,US,40.86,-75.2,16100
18014,STANDARD,0,Bath,,Chapmans,PA,Northampton County,America/New_York,"484, 610, 835",NA,US,40.72,-75.39,10790
18015,STANDARD,0,Bethlehem,Fountain Hill,,PA,Northampton County,America/New_York,"484, 610, 835",NA,US,40.59,-75.37,25190
18016,STANDARD,0,Bethlehem,,,PA,Lehigh County,America/New_York,"484, 610",NA,US,40.63,-75.39,561
18017,STANDARD,0,Bethlehem,"Butztown, Freemansburg",,PA,Northampton County,America/New_York,"484, 610, 835",NA,US,40.66,-75.39,36490
18018,STANDARD,0,Bethlehem,,,PA,Lehigh County,America/New_York,"484, 610, 835",NA,US,40.62,-75.36,27950
18020,STANDARD,0,Bethlehem,,,PA,Northampton County,America/New_York,"484, 610, 835",NA,US,40.67,-75.32,19900
18025,UNIQUE,0,Bethlehem,,Dun & Bradstreet,PA,Northampton County,America/New_York,484,NA,US,40.62,-75.36,0
18030,PO BOX,0,Bowmanstown,,,PA,Carbon County,America/New_York,"484, 610, 835",NA,US,40.8,-75.66,621
18031,STANDARD,0,Breinigsville,,,PA,Lehigh County,America/New_York,"484, 610, 835",NA,US,40.55,-75.66,11390
18032,STANDARD,0,Catasauqua,,,PA,Lehigh County,America/New_York,"484, 610, 835",NA,US,40.65,-75.46,8600
18034,STANDARD,0,Center Valley,,,PA,Lehigh County,America/New_York,"484, 610, 835",NA,US,40.53,-75.42,8260
18035,STANDARD,0,Cherryville,,,PA,Northampton County,America/New_York,"484, 610, 835",NA,US,40.75,-75.54,250
18036,STANDARD,0,Coopersburg,,,PA,Lehigh County,America/New_York,"215, 267, 445, 484, 610, 835",NA,US,40.51,-75.39,13730
18037,STANDARD,0,Coplay,,Ironton,PA,Lehigh County,America/New_York,"484, 610, 835",NA,US,40.67,-75.49,6940
18038,STANDARD,0,Danielsville,,,PA,Northampton County,America/New_York,"484, 610, 835",NA,US,40.78,-75.51,2930
18039,PO BOX,0,Durham,,,PA,Bucks County,America/New_York,"484, 610, 835",NA,US,40.55,-75.24,239
18040,STANDARD,0,Easton,"Forks Township, Forks Twp, Stockertown Township, Stockrtwn Twp",,PA,Northampton County,America/New_York,"484, 610, 835, 908",NA,US,40.75,-75.23,16540
18041,STANDARD,0,East Greenville,E Greenville,,PA,Montgomery County,America/New_York,"215, 267, 445, 484, 610, 835",NA,US,40.42,-75.51,5390
18042,STANDARD,0,Easton,"College Hill, Glendon, West Easton, Williams Township, Williams Twp",,PA,Northampton County,America/New_York,"484, 610, 835, 908",NA,US,40.68,-75.22,34640
18043,PO BOX,0,Easton,Palmer,,PA,Northampton County,America/New_York,484,NA,US,40.68,-75.22,295
18044,PO BOX,0,Easton,,,PA,Northampton County,America/New_York,484,NA,US,40.68,-75.22,526
18045,STANDARD,0,Easton,"Palmer, Palmer Township, Palmer Twp, Tatamy Boro, Tatamy Borough",,PA,Northampton County,America/New_York,"484, 610, 835",NA,US,40.69,-75.27,28500
18046,PO BOX,0,East Texas,,,PA,Lehigh County,America/New_York,"484, 610, 835",NA,US,40.55,-75.56,219
18049,STANDARD,0,Emmaus,,,PA,Lehigh County,America/New_York,"484, 610, 835",NA,US,40.53,-75.49,17630
18050,PO BOX,1,Flicksville,Bangor,,PA,Northampton County,America/New_York,"484, 610, 835",NA,US,40.84,-75.17,0
18051,STANDARD,0,Fogelsville,,,PA,Lehigh County,America/New_York,"484, 610, 835",NA,US,40.59,-75.66,3390
18052,STANDARD,0,Whitehall,Hokendauqua,,PA,Lehigh County,America/New_York,"484, 610, 835",NA,US,40.63,-75.48,27450
18053,STANDARD,0,Germansville,,,PA,Lehigh County,America/New_York,"272, 484, 570, 610, 835",NA,US,40.72,-75.71,2190
18054,STANDARD,0,Green Lane,,,PA,Montgomery County,America/New_York,"215, 267, 445, 484, 610, 835",NA,US,40.33,-75.47,4420
18055,STANDARD,0,Hellertown,,,PA,Northampton County,America/New_York,"484, 610, 835",NA,US,40.58,-75.33,11300
18056,STANDARD,0,Hereford,,,PA,Berks County,America/New_York,"215, 267, 445",NA,US,40.45,-75.55,860
18058,STANDARD,0,Kunkletown,,,PA,Monroe County,America/New_York,"272, 484, 570, 610, 835",NA,US,40.88,-75.47,8460
18059,STANDARD,0,Laurys Station,Laurys Sta,,PA,Lehigh County,America/New_York,"484, 610, 835",NA,US,40.72,-75.53,1210
18060,PO BOX,0,Limeport,,,PA,Lehigh County,America/New_York,484,NA,US,40.5,-75.44,85
18062,STANDARD,0,Macungie,,,PA,Lehigh County,America/New_York,"215, 267, 445, 484, 610, 835",NA,US,40.51,-75.55,24960
18063,PO BOX,0,Martins Creek,,,PA,Northampton County,America/New_York,"484, 610, 835",NA,US,40.78,-75.18,670
18064,STANDARD,0,Nazareth,,,PA,Northampton County,America/New_York,"484, 610, 835",NA,US,40.73,-75.31,25510
18065,PO BOX,0,Neffs,,,PA,Lehigh County,America/New_York,"484, 610, 835",NA,US,40.7,-75.61,451
18066,STANDARD,0,New Tripoli,,,PA,Lehigh County,America/New_York,"272, 484, 570, 610, 835",NA,US,40.65,-75.74,5680
18067,STANDARD,0,Northampton,,,PA,Northampton County,America/New_York,"484, 610, 835",NA,US,40.68,-75.48,18510
18068,PO BOX,0,Old Zionsville,Old Zionsvlle,,PA,Lehigh County,America/New_York,484,NA,US,40.48,-75.52,256
18069,STANDARD,0,Orefield,,,PA,Lehigh County,America/New_York,"484, 610, 835",NA,US,40.62,-75.6,7720
18070,STANDARD,0,Palm,,,PA,Montgomery County,America/New_York,"215, 267, 445, 484, 610, 835",NA,US,40.43,-75.53,810
18071,STANDARD,0,Palmerton,,,PA,Carbon County,America/New_York,"484, 610, 835",NA,US,40.8,-75.61,9610
18072,STANDARD,0,Pen Argyl,,,PA,Northampton County,America/New_York,"272, 484, 570, 610, 835",NA,US,40.86,-75.25,6090
18073,STANDARD,0,Pennsburg,Red Hill,,PA,Montgomery County,America/New_York,"215, 267, 445, 484, 610, 835",NA,US,40.39,-75.49,10280
18074,STANDARD,0,Perkiomenville,Perkiomenvlle,,PA,Montgomery County,America/New_York,"215, 267, 445, 484, 610, 835",NA,US,40.32,-75.51,5100
18076,STANDARD,0,Red Hill,,,PA,Montgomery County,America/New_York,"215, 267, 445",NA,US,40.37,-75.48,2660
18077,STANDARD,0,Riegelsville,,,PA,Bucks County,America/New_York,"484, 610, 835, 908",NA,US,40.59,-75.19,2190
18078,STANDARD,0,Schnecksville,,,PA,Lehigh County,America/New_York,"484, 610, 835",NA,US,40.67,-75.61,7030
18079,PO BOX,0,Slatedale,,,PA,Lehigh County,America/New_York,"484, 610, 835",NA,US,40.74,-75.66,472
18080,STANDARD,0,Slatington,Emerald,,PA,Lehigh County,America/New_York,"484, 610, 835",NA,US,40.75,-75.61,10590
18081,PO BOX,0,Springtown,,,PA,Bucks County,America/New_York,"484, 610, 835",NA,US,40.56,-75.28,590
18083,PO BOX,0,Stockertown,,,PA,Northampton County,America/New_York,"484, 610, 835",NA,US,40.75,-75.26,840
18084,PO BOX,0,Sumneytown,,,PA,Montgomery County,America/New_York,215,NA,US,40.31,-75.5,309
18085,PO BOX,0,Tatamy,,,PA,Northampton County,America/New_York,"484, 610, 835",NA,US,40.74,-75.25,952
18086,PO BOX,0,Treichlers,,,PA,Northampton County,America/New_York,"484, 610, 835",NA,US,40.74,-75.55,385
18087,STANDARD,0,Trexlertown,,,PA,Lehigh County,America/New_York,"484, 610, 835",NA,US,40.55,-75.59,810
18088,STANDARD,0,Walnutport,,,PA,Northampton County,America/New_York,"484, 610, 835",NA,US,40.75,-75.59,8270
18091,STANDARD,0,Wind Gap,,,PA,Northampton County,America/New_York,"272, 484, 570, 610, 835",NA,US,40.84,-75.29,5560
18092,STANDARD,0,Zionsville,,,PA,Lehigh County,America/New_York,"215, 267, 445, 484, 610, 835",NA,US,40.47,-75.52,2990
18098,UNIQUE,0,Emmaus,,Rodale Press,PA,Lehigh County,America/New_York,484,NA,US,40.53,-75.49,0
18099,UNIQUE,0,Emmaus,,"Rodale Press, Rodale Press Brm",PA,Lehigh County,America/New_York,484,NA,US,40.53,-75.49,0
18101,STANDARD,0,Allentown,,,PA,Lehigh County,America/New_York,"484, 610, 835",NA,US,40.6,-75.47,3560
18102,STANDARD,0,Allentown,,,PA,Lehigh County,America/New_York,"484, 610, 835",NA,US,40.61,-75.48,44480
18103,STANDARD,0,Allentown,,,PA,Lehigh County,America/New_York,"484, 610, 835",NA,US,40.59,-75.47,44240
18104,STANDARD,0,Allentown,,,PA,Lehigh County,America/New_York,"484, 610, 835",NA,US,40.61,-75.55,42750
18105,PO BOX,0,Allentown,,,PA,Lehigh County,America/New_York,484,NA,US,40.6,-75.49,1343
18106,STANDARD,0,Allentown,Wescosville,,PA,Lehigh County,America/New_York,"484, 610, 835",NA,US,40.57,-75.56,6850
18109,STANDARD,0,Allentown,,,PA,Lehigh County,America/New_York,"484, 610, 835",NA,US,40.64,-75.44,16880
18175,UNIQUE,1,Allentown,,Prudential Aarp Insurance,PA,Lehigh County,America/New_York,484,NA,US,40.6,-75.46,0
18195,STANDARD,0,Allentown,,,PA,Lehigh County,America/New_York,"484, 610, 835",NA,US,40.58,-75.62,0
18201,STANDARD,0,Hazleton,"Hazle Township, Hazle Townshp",,PA,Luzerne County,America/New_York,"272, 570",NA,US,40.95,-75.97,28750
18202,STANDARD,0,Hazleton,"Hazle Township, Hazle Townshp, Pardeesville, W Hazleton, West Hazleton",,PA,Luzerne County,America/New_York,"272, 570",NA,US,40.96,-76,12490
18210,STANDARD,0,Albrightsville,Albrightsvlle,,PA,Carbon County,America/New_York,"272, 484, 570, 610, 835",NA,US,41,-75.58,7420
18211,STANDARD,0,Andreas,,,PA,Schuylkill County,America/New_York,"272, 484, 570, 610, 835",NA,US,40.74,-75.82,1340
18212,PO BOX,0,Ashfield,,,PA,Carbon County,America/New_York,"272, 484, 570, 610, 835",NA,US,40.77,-75.72,210
18214,STANDARD,0,Barnesville,,,PA,Schuylkill County,America/New_York,"272, 570",NA,US,40.79,-76.08,2080
18216,STANDARD,0,Beaver Meadows,Beaver Mdws,Coxeville,PA,Carbon County,America/New_York,"272, 570",NA,US,40.94,-75.89,1190
18218,STANDARD,0,Coaldale,,,PA,Schuylkill County,America/New_York,"272, 570",NA,US,40.82,-75.91,1880
18219,PO BOX,0,Conyngham,,,PA,Luzerne County,America/New_York,"272, 570",NA,US,40.99,-76.05,1761
18220,PO BOX,0,Delano,,,PA,Schuylkill County,America/New_York,"272, 570",NA,US,40.84,-76.06,334
18221,PO BOX,0,Drifton,,,PA,Luzerne County,America/New_York,"272, 570",NA,US,41,-75.92,378
18222,STANDARD,0,Drums,,,PA,Luzerne County,America/New_York,"272, 570",NA,US,41.01,-75.99,8930
18223,PO BOX,0,Ebervale,,,PA,Luzerne County,America/New_York,"272, 570",NA,US,40.98,-75.94,170
18224,STANDARD,0,Freeland,,,PA,Luzerne County,America/New_York,"272, 570",NA,US,41.01,-75.89,5730
18225,PO BOX,0,Harleigh,,,PA,Luzerne County,America/New_York,"272, 570",NA,US,40.98,-75.97,250
18229,STANDARD,0,Jim Thorpe,,,PA,Carbon County,America/New_York,"272, 484, 570, 610, 835",NA,US,40.87,-75.73,7640
18230,PO BOX,0,Junedale,,,PA,Carbon County,America/New_York,"272, 570",NA,US,40.92,-75.92,93
18231,PO BOX,0,Kelayres,,,PA,Schuylkill County,America/New_York,"272, 570",NA,US,40.9,-76,380
18232,STANDARD,0,Lansford,,,PA,Carbon County,America/New_York,"272, 570",NA,US,40.83,-75.88,3240
18234,PO BOX,0,Lattimer Mines,Lattimer Mnes,,PA,Luzerne County,America/New_York,"272, 570",NA,US,40.99,-75.96,477
18235,STANDARD,0,Lehighton,"Lehightn Boro, Lehighton Borough, Weissport",,PA,Carbon County,America/New_York,"272, 484, 570, 610, 835",NA,US,40.83,-75.71,17020
18237,STANDARD,0,Mcadoo,"Kline Township, Kline Twp",,PA,Schuylkill County,America/New_York,"272, 570",NA,US,40.9,-75.99,3220
18239,PO BOX,0,Milnesville,,,PA,Luzerne County,America/New_York,"272, 570",NA,US,40.99,-75.98,298
18240,STANDARD,0,Nesquehoning,,,PA,Carbon County,America/New_York,"272, 570",NA,US,40.86,-75.82,3180
18241,STANDARD,0,Nuremberg,Fern Glen,,PA,Luzerne County,America/New_York,"272, 570",NA,US,40.94,-76.16,480
18242,PO BOX,0,Oneida,,,PA,Schuylkill County,America/New_York,"272, 570",NA,US,40.91,-76.12,243
18244,PO BOX,0,Parryville,,,PA,Carbon County,America/New_York,"484, 610, 835",NA,US,40.82,-75.67,350
18245,PO BOX,0,Quakake,,,PA,Schuylkill County,America/New_York,"272, 570",NA,US,40.85,-76.03,299
18246,PO BOX,0,Rock Glen,,,PA,Luzerne County,America/New_York,"272, 570",NA,US,40.96,-76.2,151
18247,PO BOX,0,Saint Johns,,,PA,Luzerne County,America/New_York,570,NA,US,41.03,-75.98,227
18248,PO BOX,0,Sheppton,,,PA,Schuylkill County,America/New_York,"272, 570",NA,US,40.9,-76.11,585
18249,STANDARD,0,Sugarloaf,,,PA,Luzerne County,America/New_York,"272, 570",NA,US,40.99,-76.08,3870
18250,STANDARD,0,Summit Hill,,,PA,Carbon County,America/New_York,"272, 570",NA,US,40.82,-75.84,2660
18251,PO BOX,0,Sybertsville,,,PA,Luzerne County,America/New_York,570,NA,US,41.01,-76.08,174
18252,STANDARD,0,Tamaqua,,Hometown,PA,Schuylkill County,America/New_York,"272, 570",NA,US,40.8,-75.93,9610
18254,PO BOX,0,Tresckow,,,PA,Carbon County,America/New_York,"272, 570",NA,US,40.91,-75.96,817
18255,STANDARD,0,Weatherly,,,PA,Carbon County,America/New_York,"272, 570",NA,US,40.94,-75.82,3770
18256,PO BOX,0,Weston,,,PA,Luzerne County,America/New_York,"272, 570",NA,US,40.94,-76.15,376
18301,STANDARD,0,East Stroudsburg,"E Stroudsburg, Lehman",,PA,Monroe County,America/New_York,"272, 570, 908",NA,US,41,-75.17,22930
18302,STANDARD,0,East Stroudsburg,E Stroudsburg,"E Strodsburg, E Stroudsbg",PA,Monroe County,America/New_York,"272, 570, 862, 908, 973",NA,US,41.11,-75.11,15850
18320,PO BOX,0,Analomink,,,PA,Monroe County,America/New_York,"272, 570",NA,US,41,-75.28,398
18321,STANDARD,0,Bartonsville,,,PA,Monroe County,America/New_York,"272, 570",NA,US,41.03,-75.28,1730
18322,STANDARD,0,Brodheadsville,Brodheadsvlle,,PA,Monroe County,America/New_York,"272, 484, 570, 610, 835",NA,US,40.92,-75.4,2440
18323,PO BOX,0,Buck Hill Falls,Buck Hill Fls,,PA,Monroe County,America/New_York,"272, 570",NA,US,41.2,-75.27,250
18324,STANDARD,0,Bushkill,Lehman,,PA,Pike County,America/New_York,"272, 570, 862, 973",NA,US,41.09,-75,8520
18325,STANDARD,0,Canadensis,,,PA,Monroe County,America/New_York,"272, 570",NA,US,41.26,-75.27,2060
18326,STANDARD,0,Cresco,"Paradise Valley, Paradise Vly",Laanna,PA,Monroe County,America/New_York,"272, 570",NA,US,41.17,-75.25,4130
18327,PO BOX,0,Delaware Water Gap,De Water Gap,,PA,Monroe County,America/New_York,"272, 570",NA,US,40.98,-75.15,728
18328,STANDARD,0,Dingmans Ferry,"Dingmans Fry, Lakeview Township, Lakeview Twp, Lehman",,PA,Pike County,America/New_York,"272, 570, 862, 973",NA,US,41.22,-74.87,7100
18330,STANDARD,0,Effort,,,PA,Monroe County,America/New_York,"272, 484, 570, 610, 835",NA,US,40.96,-75.45,7710
18331,STANDARD,0,Gilbert,,,PA,Monroe County,America/New_York,"272, 484, 570, 610, 835",NA,US,40.91,-75.44,710
18332,STANDARD,0,Henryville,,,PA,Monroe County,America/New_York,"272, 570",NA,US,41.09,-75.26,2750
18333,STANDARD,0,Kresgeville,,,PA,Monroe County,America/New_York,"484, 610, 835",NA,US,40.9,-75.49,680
18334,STANDARD,0,Long Pond,,,PA,Monroe County,America/New_York,"272, 570",NA,US,41.07,-75.44,3390
18335,PO BOX,0,Marshalls Creek,Marshalls Crk,,PA,Monroe County,America/New_York,"272, 570",NA,US,41.07,-75.1,1302
18336,STANDARD,0,Matamoras,,,PA,Pike County,America/New_York,"272, 570, 845, 862, 973",NA,US,41.37,-74.74,3260
18337,STANDARD,0,Milford,,,PA,Pike County,America/New_York,"272, 570, 862, 973",NA,US,41.32,-74.8,14400
18340,PO BOX,0,Millrift,,,PA,Pike County,America/New_York,"272, 570, 845",NA,US,41.42,-74.77,199
18341,PO BOX,0,Minisink Hills,Minisink Hls,,PA,Monroe County,America/New_York,"272, 570",NA,US,41,-75.13,231
18342,PO BOX,0,Mountainhome,,"Mountain Home, Mt Home",PA,Monroe County,America/New_York,"272, 570",NA,US,41.17,-75.3,495
18343,STANDARD,0,Mount Bethel,,,PA,Northampton County,America/New_York,"272, 484, 570, 610, 835, 908",NA,US,40.9,-75.11,3650
18344,STANDARD,0,Mount Pocono,,,PA,Monroe County,America/New_York,"272, 570",NA,US,41.12,-75.35,3250
18346,STANDARD,0,Pocono Summit,,,PA,Monroe County,America/New_York,"272, 570",NA,US,41.14,-75.42,2900
18347,STANDARD,0,Pocono Lake,,,PA,Monroe County,America/New_York,"272, 570",NA,US,41.11,-75.56,2480
18348,PO BOX,0,Pocono Lake Preserve,"Pocono Lake, Pocono Lk Prs",,PA,Monroe County,America/New_York,570,NA,US,41.11,-75.56,0
18349,PO BOX,0,Pocono Manor,,,PA,Monroe County,America/New_York,"272, 570",NA,US,41.1,-75.37,148
18350,STANDARD,0,Pocono Pines,,,PA,Monroe County,America/New_York,"272, 570",NA,US,41.11,-75.45,1390
18351,PO BOX,0,Portland,,,PA,Northampton County,America/New_York,"272, 484, 570, 610, 835, 908",NA,US,40.92,-75.1,650
18352,STANDARD,0,Reeders,,,PA,Monroe County,America/New_York,"272, 570",NA,US,41.01,-75.36,400
18353,STANDARD,0,Saylorsburg,,,PA,Monroe County,America/New_York,"272, 484, 570, 610, 835",NA,US,40.9,-75.36,11010
18354,STANDARD,0,Sciota,,,PA,Monroe County,America/New_York,"272, 570",NA,US,40.92,-75.32,1070
18355,STANDARD,0,Scotrun,,,PA,Monroe County,America/New_York,"272, 570",NA,US,41.07,-75.33,1180
18356,PO BOX,0,Shawnee On Delaware,"Shawnee, Shawnee On De",,PA,Monroe County,America/New_York,"272, 570",NA,US,41.01,-75.12,611
18357,PO BOX,0,Skytop,,,PA,Monroe County,America/New_York,"272, 570",NA,US,41.23,-75.22,101
18360,STANDARD,0,Stroudsburg,,,PA,Monroe County,America/New_York,"272, 484, 570, 610, 835, 908",NA,US,40.98,-75.19,25230
18370,STANDARD,0,Swiftwater,,,PA,Monroe County,America/New_York,"272, 570",NA,US,41.09,-75.34,890
18371,STANDARD,0,Tamiment,"Bushkill, Lehman",,PA,Pike County,America/New_York,"272, 570",NA,US,41.16,-75.04,690
18372,STANDARD,0,Tannersville,,,PA,Monroe County,America/New_York,"272, 570",NA,US,41.04,-75.33,2390
18373,PO BOX,1,Unity House,Bushkill,,PA,Pike County,America/New_York,570,NA,US,41.14,-75,0
18403,STANDARD,0,Archbald,Eynon,,PA,Lackawanna County,America/New_York,"272, 570",NA,US,41.5,-75.53,7020
18405,STANDARD,0,Beach Lake,,,PA,Wayne County,America/New_York,"272, 570, 845",NA,US,41.6,-75.15,2080
18407,STANDARD,0,Carbondale,"Childs, Clifford Township, Clifford Twp, Fell Township, Fell Twp, Greenfield Township, Greenfild Twp, Simpson",,PA,Lackawanna County,America/New_York,"272, 570",NA,US,41.57,-75.5,11910
18410,PO BOX,0,Chinchilla,,,PA,Lackawanna County,America/New_York,570,NA,US,41.47,-75.67,303
18411,STANDARD,0,Clarks Summit,"Clarks Green, Ransom Township, Ransom Twp, S Abingtn Twp, Scott Township, Scott Twp, South Abington Township, Waverly Township, Waverly Twp",S Abington Twp,PA,Lackawanna County,America/New_York,"272, 570",NA,US,41.48,-75.7,21530
18413,PO BOX,0,Clifford,,,PA,Susquehanna County,America/New_York,"272, 570",NA,US,41.65,-75.53,453
18414,STANDARD,0,Dalton,"N Abingtn Twp, North Abington Township, Scott Township, Scott Twp, W Abingtn Twp, Waverly Township, Waverly Twp, West Abington Township",,PA,Lackawanna County,America/New_York,"272, 570",NA,US,41.53,-75.73,5230
18415,STANDARD,0,Damascus,Galilee,,PA,Wayne County,America/New_York,"272, 570, 845",NA,US,41.74,-75.12,960
18416,PO BOX,0,Elmhurst,,,PA,Lackawanna County,America/New_York,570,NA,US,41.37,-75.54,170
18417,STANDARD,0,Equinunk,,,PA,Wayne County,America/New_York,"272, 570, 607, 845",NA,US,41.85,-75.22,870
18419,STANDARD,0,Factoryville,,,PA,Wyoming County,America/New_York,"272, 570",NA,US,41.56,-75.78,3770
18420,PO BOX,0,Fleetville,,,PA,Lackawanna County,America/New_York,"272, 570",NA,US,41.6,-75.71,265
18421,STANDARD,0,Forest City,"Browndale, Clifford Township, Clifford Twp, Richmondale, Vandling",,PA,Susquehanna County,America/New_York,"272, 570",NA,US,41.65,-75.46,4110
18424,STANDARD,0,Gouldsboro,"Clifton, Clifton Township, Clifton Twp, Covington Township, Covington Twp, Thornhurst",,PA,Lackawanna County,America/New_York,"272, 570",NA,US,41.24,-75.45,5020
18425,STANDARD,0,Greeley,,,PA,Pike County,America/New_York,"272, 570",NA,US,41.42,-74.99,1090
18426,STANDARD,0,Greentown,,,PA,Pike County,America/New_York,"272, 570",NA,US,41.32,-75.3,3530
18427,PO BOX,0,Hamlin,,,PA,Wayne County,America/New_York,570,NA,US,41.4,-75.41,846
18428,STANDARD,0,Hawley,"Blooming Grove, Blooming Grv, Lords Valley",,PA,Pike County,America/New_York,"272, 570",NA,US,41.47,-75.18,10660
18430,STANDARD,0,Herrick Center,Herrick Ctr,,PA,Susquehanna County,America/New_York,"272, 570",NA,US,41.76,-75.47,65
18431,STANDARD,0,Honesdale,Bethany,,PA,Wayne County,America/New_York,"272, 570",NA,US,41.57,-75.25,11310
18433,STANDARD,0,Jermyn,"Mayfield, Scott Township, Scott Twp",,PA,Lackawanna County,America/New_York,"272, 570",NA,US,41.57,-75.58,5860
18434,STANDARD,0,Jessup,,,PA,Lackawanna County,America/New_York,"272, 570",NA,US,41.46,-75.55,3670
18435,STANDARD,0,Lackawaxen,,,PA,Pike County,America/New_York,"272, 570, 845",NA,US,41.46,-74.98,1000
18436,STANDARD,0,Lake Ariel,"Cobbs Lake Preserve, Cobbs Lk Pres, Jefferson Township, Jefferson Twp, Mount Cobb, Roaring Bk Tp, Roaring Brook Twp",,PA,Wayne County,America/New_York,"272, 570",NA,US,41.45,-75.38,12130
18437,STANDARD,0,Lake Como,,,PA,Wayne County,America/New_York,"272, 570",NA,US,41.87,-75.32,188
18438,STANDARD,0,Lakeville,Hawley,,PA,Wayne County,America/New_York,"272, 570",NA,US,41.43,-75.27,1020
18439,STANDARD,0,Lakewood,,,PA,Wayne County,America/New_York,"272, 570",NA,US,41.85,-75.38,450
18440,PO BOX,0,La Plume,,,PA,Lackawanna County,America/New_York,"272, 570",NA,US,41.56,-75.77,153
18441,STANDARD,0,Lenoxville,"Clifford Township, Clifford Twp, Nicholson",,PA,Susquehanna County,America/New_York,"272, 570",NA,US,41.66,-75.61,202
18443,STANDARD,0,Milanville,,,PA,Wayne County,America/New_York,"272, 570",NA,US,41.67,-75.06,430
18444,STANDARD,0,Moscow,"Covington Township, Covington Twp, Elmhurst Township, Elmhurst Twp, Madison Township, Madison Twp, Roaring Bk Tp, Roaring Brook Twp, Spring Brook Township, Sprng Brk Twp",,PA,Lackawanna County,America/New_York,"272, 570",NA,US,41.33,-75.52,12440
18445,STANDARD,0,Newfoundland,"S Sterling, South Sterling",,PA,Wayne County,America/New_York,"272, 570",NA,US,41.3,-75.32,1890
18446,STANDARD,0,Nicholson,"Clifford Township, Clifford Twp",,PA,Wyoming County,America/New_York,"272, 570",NA,US,41.62,-75.78,3060
18447,STANDARD,0,Olyphant,"Blakely, Dickson Cty, Scott Township, Scott Twp",Sturges,PA,Lackawanna County,America/New_York,"272, 570",NA,US,41.45,-75.59,9420
18448,UNIQUE,0,Olyphant,,Cinram,PA,Lackawanna County,America/New_York,570,NA,US,41.45,-75.59,0
18449,PO BOX,0,Orson,,,PA,Wayne County,America/New_York,570,NA,US,41.81,-75.44,15
18451,STANDARD,0,Paupack,,,PA,Pike County,America/New_York,"272, 570",NA,US,41.39,-75.19,420
18452,STANDARD,0,Peckville,,,PA,Lackawanna County,America/New_York,"272, 570",NA,US,41.48,-75.59,4320
18453,STANDARD,0,Pleasant Mount,Pleasant Mt,,PA,Wayne County,America/New_York,"272, 570",NA,US,41.73,-75.43,960
18454,PO BOX,0,Poyntelle,,,PA,Wayne County,America/New_York,"272, 570",NA,US,41.83,-75.43,63
18455,STANDARD,0,Preston Park,,,PA,Wayne County,America/New_York,"272, 570",NA,US,41.88,-75.35,132
18456,STANDARD,0,Prompton,,,PA,Wayne County,America/New_York,"272, 570",NA,US,41.58,-75.32,360
